TargetLeaf	ClosestLeaf	BranchLength	State
WP_018791780_1	WP_016811084_1	0.00584	original
WP_018795571_1	WP_016811084_1	0.00347	original
WP_018802671_1	WP_018586571_1	0.00292	original
WP_018817895_1	WP_018827074_1	0.00585	original
WP_018821517_1	WP_018827074_1	0.00586	original
WP_018827074_1	WP_018221104_1	0.00347	original
WP_018838367_1	WP_016472672_1	0.08899	original
WP_018858808_1	WP_007790407_1	0.01679	original
WP_018862335_1	WP_018864480_1	0.01755	original
WP_018864480_1	WP_019592655_1	0.01272	original
WP_018866969_1	WP_018882038_1	0.00534	original
WP_018870711_1	WP_019590314_1	0.00299	original
WP_018873028_1	WP_019627043_1	0.01463	original
WP_018875142_1	WP_018141051_1	0.00525	original
WP_018882038_1	WP_018866969_1	0.00534	original
WP_018888165_1	WP_013368821_1	0.06366	original
WP_018899992_1	WP_007790407_1	0.02926	original
WP_018905898_1	WP_012748543_1	0.00296	original
WP_018911730_1	WP_013123824_1	0.16457	original
WP_018918047_1	WP_007111509_1	0.02996	original
WP_018921908_1	WP_012960389_1	0.32444	original
WP_018930946_1	WP_003468161_1	0.06378	original
WP_018935013_1	WP_019591337_1	0.03058	original
WP_018941098_1	WP_019024140_1	0.01449	original
WP_018947817_1	WP_019591337_1	0.00351	original
WP_018949409_1	WP_018145599_1	0.00591	original
WP_018951947_1	WP_018145599_1	0.00350	original
WP_018953139_1	WP_012637753_1	0.01218	original
WP_018956550_1	WP_007459331_1	0.02156	original
WP_018963343_1	WP_012544256_1	0.15957	original
WP_018965738_1	WP_012458500_1	0.01538	original
WP_018966885_1	WP_009236572_1	0.00521	original
WP_018969102_1	WP_013044241_1	0.19985	original
WP_018973732_1	WP_017911066_1	0.31121	original
WP_018978078_1	WP_017691239_1	0.08585	original
WP_018979331_1	WP_008853816_1	0.40216	original
WP_018983541_1	WP_014975823_1	0.10020	original
WP_018985492_1	WP_019882043_1	0.03109	original
WP_018990051_1	WP_015435676_1	0.02540	original
WP_018991071_1	WP_015436332_1	0.09293	original
WP_018994228_1	WP_012982859_1	0.01444	original
WP_018996928_1	WP_015827528_1	0.08328	original
WP_018999483_1	WP_008537943_1	0.01113	original
WP_019000885_1	WP_010454299_1	0.13527	original
WP_019004906_1	WP_012772183_1	0.14369	original
WP_019014248_1	WP_013639232_1	0.38285	original
WP_019017087_1	WP_011505927_1	0.17118	original
WP_019024140_1	WP_018994228_1	0.01446	original
WP_019028520_1	WP_011044842_1	0.10925	original
WP_019031336_1	WP_018583384_1	0.00335	original
WP_019034243_1	WP_009344822_1	0.00288	original
WP_019039516_1	WP_003442633_1	0.06880	original
WP_019043750_1	WP_003057720_1	0.00295	original
WP_019049143_1	WP_014352854_1	0.09410	original
WP_019056182_1	WP_019073613_1	0.05602	original
WP_019064036_1	WP_019066680_1	0.02157	original
WP_019066680_1	WP_020128478_1	0.01261	original
WP_019073613_1	WP_019056182_1	0.05602	original
WP_019090184_1	WP_003623019_1	0.01292	original
WP_019107556_1	WP_005955797_1	0.07340	original
WP_019115857_1	WP_019117622_1	0.02328	original
WP_019117622_1	WP_019115857_1	0.02328	original
WP_019121149_1	WP_003392575_1	0.09888	original
WP_019130472_1	WP_019245967_1	0.32199	original
WP_019136265_1	WP_013772168_1	0.06803	original
WP_019140667_1	WP_012079127_1	0.04884	original
WP_019151478_1	WP_010264899_1	0.01635	original
WP_019153674_1	WP_009793079_1	0.05962	original
WP_019159118_1	WP_009374425_1	0.27205	original
WP_019161110_1	WP_005951033_1	0.29551	original
WP_019173446_1	WP_018428076_1	0.09530	original
WP_019175677_1	WP_005886288_1	0.26472	original
WP_019181829_1	WP_017203956_1	0.13891	original
WP_019183336_1	WP_017355623_1	0.04047	original
WP_019189817_1	WP_012992768_1	0.44247	original
WP_019196963_1	WP_006020704_1	0.02196	original
WP_019213786_1	WP_008901259_1	0.46286	original
WP_019217999_1	WP_018576228_1	0.37750	original
WP_019223263_1	WP_007552027_1	0.11470	original
WP_019234315_1	WP_003635726_1	0.10567	original
WP_019235827_1	WP_002450894_1	0.00337	original
WP_019239464_1	WP_013708087_1	0.24258	original
WP_019242989_1	WP_019153674_1	0.08090	original
WP_019245967_1	WP_009132890_1	0.07843	original
WP_019270954_1	WP_016687921_1	0.00290	original
WP_019298554_1	WP_008555765_1	0.03955	original
WP_019300327_1	WP_019305040_1	0.00289	original
WP_019305040_1	WP_019300327_1	0.00289	original
WP_019310193_1	WP_012398850_1	0.03197	original
WP_019331143_1	WP_018540517_1	0.09199	original
WP_019333498_1	WP_003377833_1	0.00333	original
WP_019338190_1	WP_010485989_1	0.00291	original
WP_019342400_1	WP_009616677_1	0.06776	original
WP_019356955_1	WP_016472672_1	0.01689	original
WP_019361569_1	WP_010444726_1	0.00290	original
WP_019364451_1	WP_007159474_1	0.07836	original
WP_019367921_1	WP_010544979_1	0.03825	original
WP_019377628_1	WP_010098438_1	0.08158	original
WP_019383296_1	WP_009331813_1	0.00291	original
WP_019386296_1	WP_007650434_1	0.11819	original
WP_019389567_1	WP_003791153_1	0.00292	original
WP_019394946_1	WP_015865019_1	0.14247	original
WP_019397577_1	WP_013534574_1	0.02364	original
WP_019400288_1	WP_009491175_1	0.19381	original
WP_019411454_1	WP_016781999_1	0.00990	original
WP_019415922_1	WP_017379159_1	0.07761	original
WP_019422016_1	WP_006679168_1	0.04256	original
WP_019428333_1	WP_019428614_1	0.03405	original
WP_019428614_1	WP_019428333_1	0.03405	original
WP_019432540_1	WP_019891609_1	0.13820	original
WP_019435304_1	WP_018559771_1	0.09798	original
WP_019442346_1	WP_019614416_1	0.04107	original
WP_019447822_1	WP_013957026_1	0.27116	original
WP_019448532_1	WP_008650102_1	0.01647	original
WP_019452382_1	WP_012522300_1	1.48797	original
WP_019460312_1	WP_007004097_1	0.17983	original
WP_019464426_1	WP_017461177_1	0.11246	original
WP_019469444_1	WP_011303585_1	0.03743	original
WP_019472204_1	WP_016501151_1	0.00295	original
WP_019483678_1	WP_003798068_1	0.24386	original
WP_019492768_1	WP_015196271_1	0.09222	original
WP_019499324_1	WP_015167948_1	0.24534	original
WP_019506551_1	WP_015191895_1	0.15465	original
WP_019516974_1	WP_015459319_1	0.27676	original
WP_019520428_1	WP_009767591_1	0.06052	original
WP_019530504_1	WP_008247500_1	0.20879	original
WP_019533320_1	WP_010500422_1	0.07225	original
WP_019537720_1	WP_006843011_1	0.21389	original
WP_019538888_1	WP_009859515_1	0.31025	original
WP_019542557_1	WP_014431022_1	0.17301	original
WP_019550764_1	WP_015715944_1	0.00299	original
WP_019552500_1	WP_007954565_1	0.35611	original
WP_019556217_1	WP_011370683_1	0.15303	original
WP_019558078_1	WP_018866969_1	0.01064	original
WP_019559578_1	WP_009552004_1	0.08189	original
WP_019568278_1	WP_018145599_1	0.00295	original
WP_019581013_1	WP_007940523_1	0.00347	original
WP_019587963_1	WP_011529155_1	0.07164	original
WP_019590314_1	WP_018870711_1	0.00299	original
WP_019591337_1	WP_018947817_1	0.00351	original
WP_019592655_1	WP_018139640_1	0.00349	original
WP_019596893_1	WP_014772321_1	0.09111	original
WP_019608563_1	WP_013151128_1	0.00293	original
WP_019614416_1	WP_016402842_1	0.02791	original
WP_019619493_1	WP_011186468_1	0.46389	original
WP_019620731_1	WP_007022077_1	0.06419	original
WP_019627043_1	WP_018873028_1	0.01463	original
WP_019629970_1	WP_018653091_1	0.14495	original
WP_019640211_1	WP_009593642_1	0.03843	original
WP_019642409_1	WP_018870711_1	0.01771	original
WP_019655973_1	WP_007835681_1	0.00960	original
WP_019664575_1	WP_020111364_1	0.00296	original
WP_019668231_1	WP_008613564_1	0.15999	original
WP_019673705_1	WP_011960882_1	0.06158	original
WP_019677614_1	WP_008223326_1	0.05166	original
WP_019692103_1	WP_003219294_1	0.03014	original
WP_019700752_1	WP_013593790_1	0.00348	original
WP_019717980_1	WP_011001079_1	0.00348	original
WP_019744628_1	WP_003946309_1	0.00291	original
WP_019813061_1	WP_007027011_1	0.05766	original
WP_019822217_1	WP_016781999_1	0.00784	original
WP_019833639_1	WP_017672565_1	0.32472	original
WP_019837270_1	WP_004973347_1	0.00457	original
WP_019851459_1	WP_014795763_1	0.00297	original
WP_019853054_1	WP_017976586_1	0.05055	original
WP_019858019_1	WP_010909327_1	0.00494	original
WP_019868542_1	WP_020562889_1	0.13717	original
WP_019873249_1	WP_012851406_1	0.34818	original
WP_019878911_1	WP_009145823_1	0.34293	original
WP_019882043_1	WP_018985492_1	0.03109	original
WP_019886958_1	WP_017945794_1	0.05803	original
WP_019891609_1	WP_003984176_1	0.07566	original
WP_019893463_1	WP_003865844_1	0.22032	original
WP_019896374_1	WP_011370683_1	0.14764	original
WP_019897927_1	WP_015832489_1	0.01675	original
WP_019904109_1	WP_018043794_1	0.04784	original
WP_019914347_1	WP_009593642_1	0.06750	original
WP_019917735_1	WP_008058612_1	0.00537	original
WP_019922744_1	WP_008451142_1	0.01443	original
WP_019929422_1	WP_014988168_1	0.07946	original
WP_019933178_1	WP_014293486_1	0.03823	original
WP_019938558_1	WP_003813700_1	0.07785	original
WP_019946145_1	WP_007654254_1	0.20543	original
WP_019952746_1	WP_011505927_1	0.32627	original
WP_019955191_1	WP_007204578_1	0.03513	original
WP_019958153_1	WP_009119589_1	0.13848	original
WP_019961828_1	WP_009800925_1	0.28296	original
WP_019965637_1	WP_013652975_1	0.11832	original
WP_019968335_1	WP_008565969_1	0.00287	original
WP_019976985_1	WP_013598602_1	0.15284	original
WP_019983887_1	WP_018566937_1	0.02375	original
WP_019988529_1	WP_009285777_1	0.11402	original
WP_019995208_1	WP_009209507_1	0.15197	original
WP_020000904_1	WP_011366442_1	0.21973	original
WP_020003972_1	WP_013113911_1	0.00900	original
WP_020012448_1	WP_003502596_1	0.00545	original
WP_020017068_1	WP_013839598_1	0.10815	original
WP_020017182_1	WP_011031794_1	0.12787	original
WP_020039181_1	WP_007800374_1	0.11984	original
WP_020049787_1	WP_017960292_1	0.00486	original
WP_020061696_1	WP_017153352_1	0.03614	original
WP_020065521_1	WP_012400834_1	0.00770	original
WP_020073914_1	WP_009065004_1	0.03793	original
WP_020087714_1	WP_015597839_1	0.20398	original
WP_020088226_1	WP_011667439_1	0.01902	original
WP_020108839_1	WP_007620793_1	0.17001	original
WP_020111364_1	WP_019664575_1	0.00296	original
WP_020115607_1	WP_013003053_1	0.00277	original
WP_020128478_1	WP_019066680_1	0.01261	original
WP_020144939_1	WP_013491775_1	0.08684	original
WP_020146787_1	WP_018139640_1	0.00541	original
WP_020155101_1	WP_003353513_1	0.13513	original
WP_020157834_1	WP_006893767_1	0.15563	original
WP_020162116_1	WP_015005840_1	0.00469	original
WP_020168766_1	WP_013147784_1	0.06182	original
WP_020169379_1	WP_011282055_1	0.01623	original
WP_020176308_1	WP_012589557_1	0.21769	original
WP_020178784_1	WP_020185304_1	0.23145	original
WP_020181611_1	WP_020168766_1	0.06335	original
WP_020185304_1	WP_019400288_1	0.22403	original
WP_020201460_1	WP_006160204_1	0.03565	original
WP_020202749_1	WP_008650460_1	0.43352	original
WP_020208489_1	WP_007225967_1	0.24482	original
WP_020213660_1	WP_008254430_1	0.15059	original
WP_020215963_1	WP_016811084_1	0.00398	original
WP_020226953_1	WP_015912643_1	0.02920	original
WP_020280042_1	WP_013728117_1	0.00478	original
WP_020289463_1	WP_004879053_1	0.06457	original
WP_020296604_1	WP_003184875_1	0.00583	original
WP_020308665_1	WP_014596300_1	0.00355	original
WP_020311781_1	WP_014015381_1	0.03932	original
WP_020322344_1	WP_016507139_1	0.00470	original
WP_020332173_1	WP_004729126_1	0.00733	original
WP_020355656_1	WP_011457608_1	0.23102	original
WP_020376597_1	WP_013681819_1	0.80044	original
WP_020378414_1	WP_015442878_1	0.47621	original
WP_020391399_1	WP_012923256_1	0.05717	original
WP_020397142_1	WP_020561220_1	0.10978	original
WP_020398923_1	WP_014130552_1	0.35314	original
WP_020408268_1	WP_011395776_1	0.15567	original
WP_020411731_1	WP_010131500_1	0.10984	original
WP_020419395_1	WP_017984869_1	0.00481	original
WP_020441614_1	WP_014010515_1	0.05460	original
WP_020456663_1	WP_017458749_1	0.00740	original
WP_020458457_1	WP_020572460_1	0.02024	original
WP_020471113_1	WP_010048178_1	0.32473	original
WP_020482991_1	WP_013820007_1	0.05214	original
WP_020488137_1	WP_014845702_1	0.33113	original
WP_020492050_1	WP_013626200_1	0.24170	original
WP_020496475_1	WP_009944223_1	0.25040	original
WP_020503099_1	WP_014780197_1	0.16355	original
WP_020515466_1	WP_014687903_1	0.05415	original
WP_020520318_1	WP_007074662_1	0.29160	original
WP_020526426_1	WP_007654254_1	0.32946	original
WP_020534613_1	WP_013767149_1	0.35451	original
WP_020545193_1	WP_012894952_1	0.15653	original
WP_020548849_1	WP_006329930_1	0.96526	original
WP_020561220_1	WP_020397142_1	0.10978	original
WP_020562889_1	WP_005370905_1	0.04414	original
WP_020567749_1	WP_020534613_1	0.40578	original
WP_020572460_1	WP_020458457_1	0.02024	original
WP_020576126_1	WP_011720744_1	0.31718	original
WP_020584379_1	WP_015488182_1	0.30345	original
WP_020587060_1	WP_004074478_1	0.05224	original
WP_020593717_1	WP_014745263_1	0.35292	original
WP_020596542_1	WP_015330320_1	0.11698	original
WP_020621090_1	WP_015256248_1	0.09221	original
WP_020631515_1	WP_005155779_1	0.00769	original
WP_020636807_1	WP_005163742_1	0.04531	original
WP_020641339_1	WP_013229929_1	0.00704	original
WP_020648251_1	WP_007187542_1	0.30276	original
WP_020658495_1	WP_009076603_1	0.03001	original
WP_020664774_1	WP_009083362_1	0.01969	original
WP_020670331_1	WP_017984869_1	0.10488	original
WP_020672214_1	WP_010309687_1	0.17559	original
WP_020676552_1	WP_005999379_1	0.21120	original
WP_020681895_1	WP_010323525_1	0.14802	original
WP_020700007_1	WP_006135880_1	0.00809	original
WP_020701720_1	WP_008451142_1	0.01483	original
WP_020709434_1	WP_012680701_1	0.22065	original
WP_020713793_1	WP_014264636_1	0.17811	original
WP_020719557_1	WP_011686088_1	0.38449	original
WP_020740737_1	WP_012240306_1	0.04001	original
WP_020748948_1	WP_011001079_1	0.01292	original
WP_020763879_1	WP_004755972_1	0.00278	original
WP_020768223_1	WP_008590140_1	0.02232	original
WP_020772842_1	WP_003000469_1	0.02045	original
WP_020777416_1	WP_004788586_1	0.00278	original
WP_020784631_1	WP_000018115_1	0.00336	original
WP_020806686_1	WP_003647015_1	0.00336	original
WP_020815581_1	WP_014314217_1	0.00967	original
WP_020851536_1	WP_004090561_1	0.01000	original
WP_020875954_1	WP_015904542_1	0.45771	original
WP_020879676_1	WP_020886398_1	0.09968	original
WP_020886398_1	WP_020879676_1	0.09968	original
WP_020911521_1	WP_011636526_1	0.07585	original
WP_023906786_1	WP_020851536_1	0.01650	original
WP_041636860_1	WP_019961828_1	0.30718	original
WP_041939851_1	WP_009741975_1	0.01965	original
WP_048062465_1	WP_013867311_1	0.20320	original
WP_048147178_1	WP_013748333_1	0.05186	original
WP_064496902_1	WP_012981389_1	0.02755	original
WP_000036721_1	WP_007373292_1	0.09213	pruned
WP_000097706_1	WP_013467817_1	0.94352	pruned
WP_000955668_1	WP_000955690_1	0.06994	pruned
WP_000955690_1	WP_000955668_1	0.06994	pruned
WP_001121755_1	WP_017175902_1	0.08989	pruned
WP_002034740_1	WP_014457842_1	0.17615	pruned
WP_002177762_1	WP_004486233_1	0.07387	pruned
WP_002223714_1	WP_003794243_1	0.12196	pruned
WP_002472900_1	WP_002508251_1	0.11940	pruned
WP_002481570_1	WP_002472900_1	0.13980	pruned
WP_002508251_1	WP_002472900_1	0.11940	pruned
WP_002526954_1	WP_015069745_1	0.18511	pruned
WP_002563337_1	WP_009277920_1	0.24705	pruned
WP_002572180_1	WP_007860399_1	0.12210	pruned
WP_002582106_1	WP_009172488_1	0.08979	pruned
WP_002588114_1	WP_006774057_1	0.21378	pruned
WP_002599576_1	WP_008680168_1	0.32515	pruned
WP_002630400_1	WP_013376450_1	0.17665	pruned
WP_002639447_1	WP_014396141_1	0.14950	pruned
WP_002641503_1	WP_003794243_1	0.14322	pruned
WP_002645427_1	WP_013626979_1	0.29107	pruned
WP_002652573_1	WP_008695490_1	0.34917	pruned
WP_002685856_1	WP_005961760_1	0.40723	pruned
WP_002687510_1	WP_002983293_1	0.12262	pruned
WP_002696167_1	WP_009578737_1	0.37389	pruned
WP_002706731_1	WP_009347172_1	0.23511	pruned
WP_002710527_1	WP_020561220_1	0.24357	pruned
WP_002711648_1	WP_012563431_1	0.12425	pruned
WP_002729929_1	WP_011384228_1	0.16026	pruned
WP_002766621_1	WP_009453935_1	0.20300	pruned
WP_002771852_1	WP_015678184_1	0.66871	pruned
WP_002828899_1	WP_006845079_1	0.16873	pruned
WP_002834064_1	WP_014215048_1	0.09538	pruned
WP_002838409_1	WP_009448015_1	0.39948	pruned
WP_002844977_1	WP_009898301_1	0.17221	pruned
WP_002848225_1	WP_009650914_1	0.30148	pruned
WP_002938814_1	WP_018991071_1	0.21445	pruned
WP_002981534_1	WP_008612698_1	0.41067	pruned
WP_002983293_1	WP_002687510_1	0.12262	pruned
WP_002987478_1	WP_006259468_1	0.09741	pruned
WP_003010667_1	WP_013663648_1	0.14665	pruned
WP_003049097_1	WP_008633970_1	0.08006	pruned
WP_003140204_1	WP_010781117_1	0.18731	pruned
WP_003169372_1	WP_013269939_1	0.11704	pruned
WP_003228333_1	WP_007083468_1	0.15428	pruned
WP_003285784_1	WP_015277580_1	0.11687	pruned
WP_003349427_1	WP_008880286_1	0.11984	pruned
WP_003360473_1	WP_011098690_1	0.19938	pruned
WP_003431241_1	WP_002582106_1	0.12981	pruned
WP_003442979_1	WP_010236802_1	0.10240	pruned
WP_003468161_1	WP_015010555_1	0.19595	pruned
WP_003477918_1	WP_008680168_1	0.19516	pruned
WP_003507735_1	WP_006781138_1	0.34529	pruned
WP_003512177_1	WP_014254471_1	0.11712	pruned
WP_003512870_1	WP_015915924_1	0.15608	pruned
WP_003538158_1	WP_004609177_1	0.19649	pruned
WP_003635726_1	WP_019234315_1	0.10567	pruned
WP_003641047_1	WP_017262220_1	0.12346	pruned
WP_003657537_1	WP_011514190_1	0.17284	pruned
WP_003688102_1	WP_004048249_1	0.09367	pruned
WP_003717603_1	WP_010580758_1	0.19513	pruned
WP_003726579_1	WP_003759031_1	0.10297	pruned
WP_003759031_1	WP_003726579_1	0.10297	pruned
WP_003774897_1	WP_008690626_1	0.38749	pruned
WP_003778598_1	WP_004634487_1	0.21240	pruned
WP_003787524_1	WP_017178869_1	0.11992	pruned
WP_003791153_1	WP_003794243_1	0.09409	pruned
WP_003794243_1	WP_003791153_1	0.09409	pruned
WP_003808948_1	WP_003828875_1	0.12463	pruned
WP_003824068_1	WP_007342746_1	0.13846	pruned
WP_003828875_1	WP_004128100_1	0.11126	pruned
WP_003865844_1	WP_019893463_1	0.22032	pruned
WP_003950127_1	WP_003971506_1	0.14683	pruned
WP_003971506_1	WP_003984176_1	0.11983	pruned
WP_003984176_1	WP_018559393_1	0.09156	pruned
WP_004013277_1	WP_005987719_1	0.31068	pruned
WP_004022676_1	WP_006339587_1	0.13481	pruned
WP_004025800_1	WP_006688966_1	0.12891	pruned
WP_004035082_1	WP_013657809_1	0.34705	pruned
WP_004048249_1	WP_003688102_1	0.09367	pruned
WP_004068242_1	WP_013467817_1	0.10778	pruned
WP_004074478_1	WP_014957315_1	0.18308	pruned
WP_004075159_1	WP_009003770_1	0.24801	pruned
WP_004084010_1	WP_005992419_1	0.19173	pruned
WP_004086212_1	WP_013553167_1	0.66397	pruned
WP_004095719_1	WP_018702239_1	0.25644	pruned
WP_004128100_1	WP_003828875_1	0.11126	pruned
WP_004155767_1	WP_005181593_1	0.07627	pruned
WP_004161573_1	WP_012595010_1	0.23908	pruned
WP_004176850_1	WP_011380572_1	0.12233	pruned
WP_004228070_1	WP_016838680_1	0.09905	pruned
WP_004235956_1	WP_015872265_1	0.10076	pruned
WP_004244982_1	WP_012989983_1	0.10962	pruned
WP_004263130_1	WP_012656433_1	0.27863	pruned
WP_004270955_1	WP_010580758_1	0.23338	pruned
WP_004277998_1	WP_011990960_1	0.18707	pruned
WP_004284196_1	WP_009425846_1	0.09391	pruned
WP_004331115_1	WP_018358077_1	0.39412	pruned
WP_004332771_1	WP_018359717_1	0.23157	pruned
WP_004343585_1	WP_008125170_1	0.07192	pruned
WP_004359526_1	WP_011239304_1	0.17498	pruned
